id,timestamp,Temperature(C),RH%,WindDirection(Deg),WindSpeed(m/s),Heating_set,PeopleCount(p),PeoplePerArea(p/m2),LightingPowerIntensity(W/m2),EquipmentPowerIntensity(W/m2),VentilationRate(m3/s),ACH,CarbonEmissions(kg-co2/h)
1,1/1/2022 0:00,-7.92,74,310,9.3,12.7,0,0.0,0.0,0.0,0.0,0.0,1.764719866
2,1/1/2022 1:00,-7.02,71,310,8.8,12.7,0,0.0,0.0,0.0,0.0,0.0,1.681551927
3,1/1/2022 2:00,-8.01,68,320,6.7,12.7,0,0.0,0.0,0.0,0.0,0.0,1.792387532
4,1/1/2022 3:00,-10.34,74,320,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.883814989
5,1/1/2022 4:00,-11.0,77,330,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.945867165
6,1/1/2022 5:00,-9.54,80,310,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.023367365
7,1/1/2022 6:00,-12.209999999999999,84,320,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.110209365
8,1/1/2022 7:00,-11.66,84,320,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.931357454
9,1/1/2022 8:00,-8.46,74,330,6.2,12.7,0,0.0,0.0,0.0,0.0,0.0,1.202839741
10,1/1/2022 9:00,-7.470000000000001,54,350,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.891407376
11,1/1/2022 10:00,-7.92,45,310,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.715297475
12,1/1/2022 11:00,-5.04,42,330,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.682583021
13,1/1/2022 12:00,-3.9600000000000004,40,300,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.582925466
14,1/1/2022 13:00,-3.9600000000000004,40,280,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.430423266
15,1/1/2022 14:00,-3.63,42,300,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.345447873
16,1/1/2022 15:00,-4.29,39,300,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.40759144
17,1/1/2022 16:00,-6.159999999999999,48,300,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.935447605
18,1/1/2022 17:00,-7.37,54,310,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.54793833
19,1/1/2022 18:00,-7.37,54,270,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.608538909
20,1/1/2022 19:00,-7.02,62,240,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.688517277
21,1/1/2022 20:00,-7.02,62,240,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.745418131
22,1/1/2022 21:00,-9.0,80,180,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.892970253
23,1/1/2022 22:00,-8.46,74,200,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.965575773
24,1/1/2022 23:00,-10.34,70,200,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.939539354
25,1/2/2022 0:00,-10.34,70,180,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.942784321
26,1/2/2022 1:00,-8.46,70,230,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.944736059
27,1/2/2022 2:00,-11.0,74,230,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.984762018
28,1/2/2022 3:00,-10.34,67,230,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.978163792
29,1/2/2022 4:00,-10.53,80,180,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.10394634
30,1/2/2022 5:00,-9.99,80,230,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.180307296
31,1/2/2022 6:00,-12.87,80,170,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.240331195
32,1/2/2022 7:00,-12.87,84,170,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.071709945
33,1/2/2022 8:00,-7.470000000000001,77,180,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.303931507
34,1/2/2022 9:00,-3.51,69,200,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
35,1/2/2022 10:00,-1.9800000000000002,61,220,6.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
36,1/2/2022 11:00,0.0,47,200,6.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
37,1/2/2022 12:00,1.2100000000000002,40,230,6.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
38,1/2/2022 13:00,1.9800000000000002,40,240,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
39,1/2/2022 14:00,2.52,39,210,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
40,1/2/2022 15:00,1.53,42,210,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
41,1/2/2022 16:00,-0.54,49,190,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
42,1/2/2022 17:00,-2.52,56,190,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.259717888
43,1/2/2022 18:00,-3.51,63,180,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.555341991
44,1/2/2022 19:00,-4.840000000000001,63,180,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.631150851
45,1/2/2022 20:00,-4.5,65,180,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.683940724
46,1/2/2022 21:00,-4.840000000000001,60,180,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,0.689103002
47,1/2/2022 22:00,-3.9600000000000004,58,180,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.329204117
48,1/2/2022 23:00,-5.04,63,180,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.413636804
49,1/3/2022 0:00,-5.04,63,140,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.448770586
50,1/3/2022 1:00,-4.840000000000001,60,170,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,1.313961408
51,1/3/2022 2:00,-2.9699999999999998,55,220,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.155020289
52,1/3/2022 3:00,-3.51,58,200,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.135775204
53,1/3/2022 4:00,-4.29,60,190,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.15966709
54,1/3/2022 5:00,-6.159999999999999,68,180,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.284380501
55,1/3/2022 6:00,-4.5,65,170,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.661594016
56,1/3/2022 7:00,-3.9600000000000004,66,170,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.55481243
57,1/3/2022 8:00,-2.52,61,180,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.263498676
58,1/3/2022 9:00,-0.54,59,200,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
59,1/3/2022 10:00,0.9900000000000001,54,250,5.7,20.0,2,0.007732457,1.159868548,1.148269863,0.01485,0.05720339,2.232376691
60,1/3/2022 11:00,2.52,52,240,5.7,20.0,2,0.007732457,1.159868548,0.939493524,0.01485,0.05720339,1.265814893
61,1/3/2022 12:00,1.8699999999999999,70,250,5.7,20.0,1,0.003866228,1.159868548,1.148269863,0.007425,0.028601695,1.188277449
62,1/3/2022 13:00,2.52,62,240,6.2,12.7,2,0.007732457,1.159868548,1.148269863,0.01485,0.05720339,0.197041944
63,1/3/2022 14:00,3.0799999999999996,59,260,6.7,20.0,0,0.0,0.0,0.0,0.0,0.0,1.827063426
64,1/3/2022 15:00,2.4200000000000004,64,260,5.2,12.7,1,0.003866228,1.159868548,1.148269863,0.007425,0.028601695,0.197041944
65,1/3/2022 16:00,1.53,64,280,3.6,20.0,0,0.0,0.0,0.0,0.0,0.0,2.100829694
66,1/3/2022 17:00,0.0,67,300,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
67,1/3/2022 18:00,-1.8699999999999999,75,290,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
68,1/3/2022 19:00,-1.53,75,300,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.380441754
69,1/3/2022 20:00,-2.9699999999999998,75,300,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.484680385
70,1/3/2022 21:00,-4.840000000000001,75,310,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.607573509
71,1/3/2022 22:00,-3.9600000000000004,72,330,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,1.306034586
72,1/3/2022 23:00,-6.71,78,320,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.427475801
73,1/4/2022 0:00,-6.71,74,300,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.519878188
74,1/4/2022 1:00,-5.489999999999999,78,300,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,1.528072294
75,1/4/2022 2:00,-6.48,81,290,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.60572554
76,1/4/2022 3:00,-7.92,77,290,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.665751803
77,1/4/2022 4:00,-8.58,68,300,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,1.715038501
78,1/4/2022 5:00,-9.13,62,280,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.785023446
79,1/4/2022 6:00,-9.790000000000001,62,260,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.026851902
80,1/4/2022 7:00,-8.46,67,240,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.927519532
81,1/4/2022 8:00,-7.37,60,280,6.7,12.7,0,0.0,0.0,0.0,0.0,0.0,0.320718455
82,1/4/2022 9:00,-4.5,53,290,10.3,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
83,1/4/2022 10:00,-4.5,48,300,12.9,20.0,1,0.003866228,1.159868548,1.148269863,0.007425,0.028601695,2.570587548
84,1/4/2022 11:00,-5.5,42,300,10.8,12.7,1,0.003866228,1.159868548,1.403440943,0.009075,0.028601695,0.197041944
85,1/4/2022 12:00,-5.489999999999999,43,320,11.3,20.0,0,0.0,0.0,0.0,0.0,0.0,2.381865215
86,1/4/2022 13:00,-7.37,39,310,10.3,12.7,2,0.007732457,1.159868548,0.939493524,0.01485,0.05720339,0.197041944
87,1/4/2022 14:00,-6.48,36,310,9.3,12.7,1,0.003866228,1.159868548,1.403440943,0.007425,0.028601695,0.197041944
88,1/4/2022 15:00,-7.470000000000001,34,300,9.3,20.0,2,0.007732457,1.159868548,1.148269863,0.01215,0.05720339,2.82821098
89,1/4/2022 16:00,-9.0,36,310,6.7,20.0,1,0.003866228,1.159868548,1.403440943,0.007425,0.028601695,2.419511907
90,1/4/2022 17:00,-11.66,40,300,7.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.264161565
91,1/4/2022 18:00,-9.99,40,310,7.2,12.7,0,0.0,0.0,0.0,0.0,0.0,1.072561249
92,1/4/2022 19:00,-10.979999999999999,46,310,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,1.209321225
93,1/4/2022 20:00,-11.52,48,300,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.278781931
94,1/4/2022 21:00,-11.97,52,300,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.327483358
95,1/4/2022 22:00,-11.97,52,300,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.39165614
96,1/4/2022 23:00,-12.51,52,300,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.445696052
97,1/5/2022 0:00,-15.84,55,300,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.517473116
98,1/5/2022 1:00,-15.84,57,320,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.548269634
99,1/5/2022 2:00,-13.5,60,330,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,2.597022076
100,1/5/2022 3:00,-13.5,60,300,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,2.634201178
101,1/5/2022 4:00,-13.5,60,300,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,2.638256761
102,1/5/2022 5:00,-16.5,60,320,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,2.618858003
103,1/5/2022 6:00,-13.5,60,330,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,1.460479761
104,1/5/2022 7:00,-13.5,57,300,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,1.39826014
105,1/5/2022 8:00,-15.84,55,310,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.223054436
106,1/5/2022 9:00,-15.290000000000001,52,320,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.049789202
107,1/5/2022 10:00,-14.080000000000002,48,300,3.1,12.7,2,0.007732457,1.159868548,1.403440943,0.01485,0.05720339,0.863641748
108,1/5/2022 11:00,-13.42,48,290,3.1,20.0,2,0.007732457,1.159868548,1.148269863,0.01485,0.05720339,3.529476037
109,1/5/2022 12:00,-12.87,44,310,5.2,20.0,0,0.0,0.0,0.0,0.0,0.0,2.320610196
110,1/5/2022 13:00,-9.99,44,320,4.6,20.0,0,0.0,0.0,0.0,0.0,0.0,2.032100108
111,1/5/2022 14:00,-8.46,39,290,5.2,20.0,2,0.007732457,1.159868548,0.939493524,0.01815,0.05720339,1.865361427
112,1/5/2022 15:00,-9.0,38,320,4.1,12.7,1,0.003866228,1.159868548,0.939493524,0.009075,0.028601695,0.197041944
113,1/5/2022 16:00,-12.209999999999999,42,330,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.557610776
114,1/5/2022 17:00,-10.979999999999999,53,330,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.125513245
115,1/5/2022 18:00,-10.979999999999999,53,340,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.156063449
116,1/5/2022 19:00,-13.42,58,350,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.161146542
117,1/5/2022 20:00,-10.979999999999999,55,330,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.175078181
118,1/5/2022 21:00,-13.42,53,330,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.205396467
119,1/5/2022 22:00,-11.52,53,350,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.267500771
120,1/5/2022 23:00,-14.080000000000002,58,360,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.305500191
121,1/6/2022 0:00,-15.290000000000001,66,30,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.350927856
122,1/6/2022 1:00,-13.5,63,50,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.45695704
123,1/6/2022 2:00,-17.16,72,50,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.544710122
124,1/6/2022 3:00,-14.490000000000002,76,40,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.617166038
125,1/6/2022 4:00,-17.71,69,30,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.687824201
126,1/6/2022 5:00,-18.369999999999997,76,60,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,2.74628682
127,1/6/2022 6:00,-18.369999999999997,76,60,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.585387532
128,1/6/2022 7:00,-15.03,76,70,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.486160635
129,1/6/2022 8:00,-14.490000000000002,63,60,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.243362711
130,1/6/2022 9:00,-14.04,57,100,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.125586482
131,1/6/2022 10:00,-12.51,50,130,2.6,20.0,2,0.007732457,1.159868548,1.148269863,0.01485,0.05720339,3.661232103
132,1/6/2022 11:00,-12.51,50,130,1.5,12.7,2,0.007732457,1.159868548,1.403440943,0.01485,0.05720339,0.197041944
133,1/6/2022 12:00,-14.080000000000002,48,40,3.6,20.0,0,0.0,0.0,0.0,0.0,0.0,3.575843578
134,1/6/2022 13:00,-10.979999999999999,46,60,4.6,20.0,1,0.003866228,1.159868548,1.403440943,0.007425,0.028601695,2.426282271
135,1/6/2022 14:00,-13.42,48,60,5.7,20.0,2,0.007732457,1.159868548,0.939493524,0.01215,0.05720339,2.574922622
136,1/6/2022 15:00,-13.42,48,50,5.7,20.0,1,0.003866228,1.159868548,1.148269863,0.007425,0.028601695,2.540088673
137,1/6/2022 16:00,-11.52,50,70,5.7,12.7,1,0.003866228,1.159868548,0.939493524,0.006075,0.028601695,0.265533666
138,1/6/2022 17:00,-14.080000000000002,53,70,6.2,12.7,0,0.0,0.0,0.0,0.0,0.0,1.109546616
139,1/6/2022 18:00,-14.080000000000002,53,60,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,1.180248283
140,1/6/2022 19:00,-14.080000000000002,53,60,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,1.190792236
141,1/6/2022 20:00,-14.080000000000002,53,90,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,1.206727881
142,1/6/2022 21:00,-14.080000000000002,55,70,6.2,12.7,0,0.0,0.0,0.0,0.0,0.0,1.22171645
143,1/6/2022 22:00,-11.52,55,60,6.2,12.7,0,0.0,0.0,0.0,0.0,0.0,2.24064466
144,1/6/2022 23:00,-11.52,55,80,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,2.240699431
145,1/7/2022 0:00,-14.080000000000002,58,60,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.234593209
146,1/7/2022 1:00,-11.52,64,60,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,2.236850414
147,1/7/2022 2:00,-11.52,76,70,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,2.242200166
148,1/7/2022 3:00,-11.97,84,60,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,2.276554005
149,1/7/2022 4:00,-14.63,84,60,6.2,12.7,0,0.0,0.0,0.0,0.0,0.0,2.310391428
150,1/7/2022 5:00,-11.97,84,60,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.306996544
151,1/7/2022 6:00,-11.52,84,50,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,1.253398386
152,1/7/2022 7:00,-14.63,84,60,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.20309075
153,1/7/2022 8:00,-14.080000000000002,84,60,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.041704638
154,1/7/2022 9:00,-10.979999999999999,84,40,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.870982673
155,1/7/2022 10:00,-12.87,80,60,4.1,20.0,2,0.007732457,1.159868548,1.148269863,0.01815,0.05720339,3.456475538
156,1/7/2022 11:00,-9.0,74,60,2.6,20.0,0,0.0,0.0,0.0,0.0,0.0,1.798106599
157,1/7/2022 12:00,-8.46,74,40,3.6,12.7,1,0.003866228,1.159868548,0.939493524,0.009075,0.028601695,0.197041944
158,1/7/2022 13:00,-9.790000000000001,71,360,3.1,20.0,1,0.003866228,1.159868548,1.148269863,0.009075,0.028601695,2.440656462
159,1/7/2022 14:00,-8.01,71,60,3.1,20.0,2,0.007732457,1.159868548,1.148269863,0.01485,0.05720339,1.731937495
160,1/7/2022 15:00,-9.790000000000001,71,360,3.6,20.0,1,0.003866228,1.159868548,1.148269863,0.009075,0.028601695,1.904345166
161,1/7/2022 16:00,-11.0,74,10,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
162,1/7/2022 17:00,-10.979999999999999,84,360,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.012122479
163,1/7/2022 18:00,-10.979999999999999,88,20,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.18458572
164,1/7/2022 19:00,-10.979999999999999,84,60,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.205258303
165,1/7/2022 20:00,-14.63,87,360,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,2.290317261
166,1/7/2022 21:00,-15.290000000000001,87,70,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.396012496
167,1/7/2022 22:00,-12.51,91,50,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.435023464
168,1/7/2022 23:00,-15.290000000000001,91,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,2.434770577
169,1/8/2022 0:00,-15.84,87,210,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,2.474627841
170,1/8/2022 1:00,-12.51,87,220,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,2.475516075
171,1/8/2022 2:00,-14.04,87,260,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.571760281
172,1/8/2022 3:00,-17.16,87,270,1.5,12.7,0,0.0,0.0,0.0,0.0,0.0,2.660595332
173,1/8/2022 4:00,-13.5,87,290,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.624647177
174,1/8/2022 5:00,-17.16,87,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,2.632568053
175,1/8/2022 6:00,-17.71,87,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,2.695954772
176,1/8/2022 7:00,-18.369999999999997,87,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,2.563857871
177,1/8/2022 8:00,-14.080000000000002,88,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,1.65833858
178,1/8/2022 9:00,-8.46,88,260,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.097849648
179,1/8/2022 10:00,-9.790000000000001,84,290,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.876622869
180,1/8/2022 11:00,-7.37,71,310,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.808270423
181,1/8/2022 12:00,-5.489999999999999,68,260,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,0.686178838
182,1/8/2022 13:00,-5.5,65,290,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.481546838
183,1/8/2022 14:00,-5.5,63,290,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.432743067
184,1/8/2022 15:00,-5.04,65,240,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.634180802
185,1/8/2022 16:00,-6.48,71,240,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.172363713
186,1/8/2022 17:00,-7.470000000000001,74,310,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.721132517
187,1/8/2022 18:00,-8.46,74,250,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.85715668
188,1/8/2022 19:00,-11.0,80,300,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.955817397
189,1/8/2022 20:00,-9.54,80,320,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.027864875
190,1/8/2022 21:00,-11.66,84,320,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.062722923
191,1/8/2022 22:00,-11.0,74,360,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.013908823
192,1/8/2022 23:00,-12.209999999999999,73,10,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.02370194
193,1/9/2022 0:00,-10.979999999999999,77,360,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.116393832
194,1/9/2022 1:00,-13.42,77,360,5.7,12.7,0,0.0,0.0,0.0,0.0,0.0,2.162916611
195,1/9/2022 2:00,-13.42,73,360,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.163334752
196,1/9/2022 3:00,-14.63,76,360,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.21412907
197,1/9/2022 4:00,-15.290000000000001,76,350,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.332514356
198,1/9/2022 5:00,-14.080000000000002,73,10,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.313601029
199,1/9/2022 6:00,-14.63,76,360,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.268692423
200,1/9/2022 7:00,-14.080000000000002,73,360,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.179106222
201,1/9/2022 8:00,-14.080000000000002,73,340,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.798606254
202,1/9/2022 9:00,-12.87,67,350,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.283093046
203,1/9/2022 10:00,-9.54,58,360,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.201403621
204,1/9/2022 11:00,-10.34,56,350,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
205,1/9/2022 12:00,-9.13,56,360,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
206,1/9/2022 13:00,-8.01,62,360,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
207,1/9/2022 14:00,-8.01,65,0,0.0,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
208,1/9/2022 15:00,-8.01,62,10,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
209,1/9/2022 16:00,-9.0,67,60,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.479644864
210,1/9/2022 17:00,-10.53,73,40,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.163296083
211,1/9/2022 18:00,-12.87,73,50,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.226092211
212,1/9/2022 19:00,-13.42,77,50,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.254547958
213,1/9/2022 20:00,-14.63,80,60,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.320505175
214,1/9/2022 21:00,-14.63,80,90,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,1.357765651
215,1/9/2022 22:00,-15.290000000000001,84,100,2.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.430614215
216,1/9/2022 23:00,-12.51,84,90,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.464455707
217,1/10/2022 0:00,-12.51,80,100,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.469925643
218,1/10/2022 1:00,-12.96,83,110,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.507709419
219,1/10/2022 2:00,-14.490000000000002,87,120,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.653230307
220,1/10/2022 3:00,-17.16,87,110,3.1,12.7,0,0.0,0.0,0.0,0.0,0.0,2.709441355
221,1/10/2022 4:00,-15.03,87,130,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.763329785
222,1/10/2022 5:00,-14.490000000000002,83,130,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,2.783630236
223,1/10/2022 6:00,-15.03,87,120,3.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.630239942
224,1/10/2022 7:00,-18.369999999999997,87,130,2.6,12.7,0,0.0,0.0,0.0,0.0,0.0,1.456737782
225,1/10/2022 8:00,-11.97,84,160,5.2,12.7,0,0.0,0.0,0.0,0.0,0.0,0.66843261
226,1/10/2022 9:00,-9.54,80,130,4.1,12.7,0,0.0,0.0,0.0,0.0,0.0,0.266860384
227,1/10/2022 10:00,-7.470000000000001,68,180,4.1,20.0,2,0.007732457,1.159868548,1.403440943,0.01485,0.05720339,2.752455326
228,1/10/2022 11:00,-6.71,57,180,4.6,12.7,0,0.0,0.0,0.0,0.0,0.0,0.197041944
229,1/10/2022 12:00,-5.04,55,190,4.6,12.7,2,0.007732457,1.159868548,1.148269863,0.01485,0.05720339,0.197041944
