0,1.6060818082191779
1,1.2418317534246575
2,1.1361984246575341
3,1.1361984246575341
4,1.1361984246575341
5,1.1361984246575341
6,1.1361984246575341
7,1.279813417808219
8,1.2418317534246575
9,1.1361984246575341
10,1.1361984246575341
11,1.1361984246575341
12,1.1361984246575341
13,1.1361984246575341
14,1.1361984246575341
15,1.1361984246575341
16,1.2418317534246575
17,1.2134623561643836
18,1.279813417808219
19,1.6060818082191779
20,1.8134263356164382
21,1.7357153219178081
22,1.5316629452054793
23,1.279813417808219
24,1.2418317534246575
25,1.1361984246575341
26,1.1361984246575341
27,1.1361984246575341
28,1.1361984246575341
29,1.1361984246575341
30,1.1361984246575341
31,1.1361984246575341
32,1.1361984246575341
33,1.1942581438356166
34,1.2134623561643836
35,1.1361984246575341
36,1.1361984246575341
37,1.1361984246575341
38,1.1361984246575341
39,1.1361984246575341
40,1.2418317534246575
41,1.279813417808219
42,1.3304353150684931
43,1.6060818082191779
44,1.7357153219178081
45,1.7357153219178081
46,1.9478558219178082
47,1.279813417808219
48,1.1361984246575341
49,1.1361984246575341
50,1.1361984246575341
51,1.1361984246575341
52,1.1361984246575341
53,1.1361984246575341
54,1.1361984246575341
55,1.279813417808219
56,2.0129062808219178
57,2.3856712191780818
58,2.3856712191780818
59,2.3701655958904109
60,2.362748095890411
61,2.08078148630137
62,1.9478558219178082
63,1.9478558219178082
64,1.9478558219178082
65,1.8134263356164382
66,1.279813417808219
67,1.2418317534246575
68,1.1942581438356166
69,1.1361984246575341
70,1.1361984246575341
71,1.1361984246575341
72,1.1361984246575341
73,1.1361984246575341
74,1.1361984246575341
75,1.1361984246575341
76,1.1361984246575341
77,1.1361984246575341
78,1.1361984246575341
79,1.1361984246575341
80,1.279813417808219
81,1.9478558219178082
82,2.2641055068493152
83,2.2514449520547943
84,2.2514449520547943
85,2.1986282876712329
86,2.0879754452054793
87,2.067897390410959
88,1.9478558219178082
89,1.279813417808219
90,1.1942581438356166
91,1.2134623561643836
92,1.1942581438356166
93,1.1896653904109586
94,1.1361984246575341
95,1.1361984246575341
96,1.1361984246575341
97,1.1361984246575341
98,1.1361984246575341
99,1.1361984246575341
100,1.1361984246575341
101,1.1361984246575341
102,1.1361984246575341
103,1.279813417808219
104,2.0129062808219178
105,2.3856712191780818
106,2.3856712191780818
107,2.3701655958904109
108,2.362748095890411
109,2.08078148630137
110,1.9478558219178082
111,1.9478558219178082
112,1.9478558219178082
113,1.8134263356164382
114,1.279813417808219
115,1.2418317534246575
116,1.1942581438356166
117,1.1361984246575341
118,1.1361984246575341
119,1.1361984246575341
120,1.1361984246575341
121,1.1361984246575341
122,1.1361984246575341
123,1.1361984246575341
124,1.1361984246575341
125,1.1361984246575341
126,1.1361984246575341
127,1.1361984246575341
128,1.279813417808219
129,1.9478558219178082
130,2.2641055068493152
131,2.2514449520547943
132,2.2514449520547943
133,2.1986282876712329
134,2.0879754452054793
135,2.067897390410959
136,1.9478558219178082
137,1.279813417808219
138,1.1942581438356166
139,1.2134623561643836
140,1.1942581438356166
141,1.1896653904109586
142,1.1361984246575341
143,1.1361984246575341
144,1.1361984246575341
145,1.1361984246575341
146,1.1361984246575341
147,1.1361984246575341
148,1.1361984246575341
149,1.1361984246575341
150,1.1361984246575341
151,1.1361984246575341
152,1.279813417808219
153,1.7357153219178081
154,1.8932914726027399
155,1.9343214246575342
156,1.2418317534246575
157,1.8134263356164382
158,1.8134263356164382
159,1.7357153219178081
160,1.6060818082191779
161,1.279813417808219
162,1.3304353150684931
163,1.1942581438356166
164,1.2134623561643836
165,1.1361984246575341
166,1.1361984246575341
167,1.1361984246575341
168,1.5316629452054793
169,1.279813417808219
170,1.1361984246575341
171,1.1361984246575341
172,1.1361984246575341
173,1.1361984246575341
174,1.1361984246575341
175,1.279813417808219
176,1.2418317534246575
177,1.1361984246575341
178,1.1361984246575341
179,1.1361984246575341
180,1.1361984246575341
181,1.1361984246575341
182,1.1361984246575341
183,1.1361984246575341
184,1.1942581438356166
185,1.2418317534246575
186,1.279813417808219
187,1.8134263356164382
188,1.7357153219178081
189,1.9343214246575342
190,1.7357153219178081
191,1.3304353150684931
192,1.2418317534246575
193,1.1361984246575341
194,1.1361984246575341
195,1.1361984246575341
196,1.1361984246575341
197,1.1361984246575341
198,1.1361984246575341
199,1.1361984246575341
200,1.1361984246575341
201,1.2134623561643836
202,1.279813417808219
203,1.1361984246575341
204,1.1361984246575341
205,1.1361984246575341
206,1.1361984246575341
207,1.1361984246575341
208,1.2134623561643836
209,1.2418317534246575
210,1.3304353150684931
211,1.8134263356164382
212,1.7357153219178081
213,1.8932914726027399
214,1.8134263356164382
215,1.279813417808219
216,1.1361984246575341
217,1.1361984246575341
218,1.1361984246575341
219,1.1361984246575341
220,1.1361984246575341
221,1.1361984246575341
222,1.1361984246575341
223,1.2134623561643836
224,2.00591554109589
225,2.3856712191780818
226,2.3856712191780818
227,2.3786804794520546
228,2.3701655958904109
229,2.0949661849315064
230,1.9611666780821915
231,1.9478558219178082
232,1.9611666780821915
233,1.9343214246575342
234,1.279813417808219
235,1.2418317534246575
236,1.2134623561643836
237,1.1361984246575341
238,1.1361984246575341
239,1.1361984246575341
240,1.1361984246575341
241,1.1361984246575341
242,1.1361984246575341
243,1.1361984246575341
244,1.1361984246575341
245,1.1361984246575341
246,1.1361984246575341
247,1.1361984246575341
248,1.279813417808219
249,1.8932914726027399
250,2.2706491643835616
251,2.2641055068493152
252,2.2577650684931503
253,2.0879754452054793
254,2.0949661849315064
255,2.08078148630137
256,1.9478558219178082
257,1.279813417808219
258,1.2418317534246575
259,1.1896653904109586
260,1.2134623561643836
261,1.1942581438356166
262,1.1361984246575341
263,1.1361984246575341
264,1.1361984246575341
265,1.1361984246575341
266,1.1361984246575341
267,1.1361984246575341
268,1.1361984246575341
269,1.1361984246575341
270,1.1361984246575341
271,1.279813417808219
272,2.0205473219178081
273,2.3856712191780818
274,2.3856712191780818
275,2.3935154794520543
276,2.3786804794520546
277,2.0949661849315064
278,1.9478558219178082
279,1.9611666780821915
280,1.9611666780821915
281,1.9343214246575342
282,1.279813417808219
283,1.2418317534246575
284,1.2134623561643836
285,1.1361984246575341
286,1.1361984246575341
287,1.1361984246575341
288,1.1361984246575341
289,1.1361984246575341
290,1.1361984246575341
291,1.1361984246575341
292,1.1361984246575341
293,1.1361984246575341
294,1.1361984246575341
295,1.1361984246575341
296,1.279813417808219
297,1.9478558219178082
298,2.2641055068493152
299,2.2641055068493152
300,2.2577650684931503
301,2.1986282876712329
302,2.0949661849315064
303,2.0740142876712326
