id,timestamp,Day,PeopleCount(p),PeoplePerArea(p/m2),LightingPower(W),LightingPowerIntensity(W/m2),EquipmentLoad(W),EquipmentPowerIntensity(W/m2),VentilationRate(m3/s),ACH,CarbonEmissions(lb-co2/h)
,10/23/2022 9:00,10/23/2022 9:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
,10/23/2022 10:00,10/23/2022 10:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
,10/23/2022 11:00,10/23/2022 11:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/23/2022 12:00,10/23/2022 12:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/23/2022 13:00,10/23/2022 13:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/23/2022 14:00,10/23/2022 14:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/23/2022 15:00,10/23/2022 15:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/23/2022 16:00,10/23/2022 16:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
,10/23/2022 17:00,10/23/2022 17:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
,10/23/2022 18:00,10/23/2022 18:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
,10/23/2022 19:00,10/23/2022 19:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
,10/23/2022 20:00,10/23/2022 20:00,10,0.038662285,300,1.159868548,87.4,0.33790837,0.2712,1.034237288,1.977769685
,10/23/2022 21:00,10/23/2022 21:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
,10/23/2022 22:00,10/23/2022 22:00,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
,10/23/2022 23:00,10/23/2022 23:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
,10/24/2022 0:00,10/24/2022 0:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/24/2022 1:00,10/24/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/24/2022 2:00,10/24/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/24/2022 3:00,10/24/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/24/2022 4:00,10/24/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/24/2022 5:00,10/24/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/24/2022 6:00,10/24/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/24/2022 7:00,10/24/2022 7:00,7,0.027063599,300,1.159868548,84.4,0.326309685,0.22884,0.872694915,1.95419626
,10/24/2022 8:00,10/24/2022 8:00,21,0.081190798,600,2.319737096,98.4,0.380436884,0.42652,1.626559322,2.1228885
,10/24/2022 9:00,10/24/2022 9:00,65,0.251304852,900,3.479605645,142.4,0.550550938,1.0478,3.995847458,2.814748192
,10/24/2022 10:00,10/24/2022 10:00,63,0.243572395,900,3.479605645,140.4,0.542818481,1.01956,3.888152542,2.759960301
,10/24/2022 11:00,10/24/2022 11:00,60,0.23197371,900,3.479605645,137.4,0.531219795,0.9772,3.726610169,2.679871623
,10/24/2022 12:00,10/24/2022 12:00,58,0.224241253,900,3.479605645,135.4,0.523487338,0.94896,3.618915254,2.625307274
,10/24/2022 13:00,10/24/2022 13:00,33,0.12758554,600,2.319737096,110.4,0.426831626,0.59596,2.272728814,2.19208463
,10/24/2022 14:00,10/24/2022 14:00,16,0.061859656,600,2.319737096,93.4,0.361105741,0.35592,1.357322034,2.099985699
,10/24/2022 15:00,10/24/2022 15:00,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
,10/24/2022 16:00,10/24/2022 16:00,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
,10/24/2022 17:00,10/24/2022 17:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
,10/24/2022 18:00,10/24/2022 18:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
,10/24/2022 19:00,10/24/2022 19:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
,10/24/2022 20:00,10/24/2022 20:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
,10/24/2022 21:00,10/24/2022 21:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/24/2022 22:00,10/24/2022 22:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/24/2022 23:00,10/24/2022 23:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/25/2022 0:00,10/25/2022 0:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/25/2022 1:00,10/25/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/25/2022 2:00,10/25/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/25/2022 3:00,10/25/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/25/2022 4:00,10/25/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/25/2022 5:00,10/25/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/25/2022 6:00,10/25/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/25/2022 7:00,10/25/2022 7:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/25/2022 8:00,10/25/2022 8:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
,10/25/2022 9:00,10/25/2022 9:00,16,0.061859656,600,2.319737096,93.4,0.361105741,0.35592,1.357322034,2.099985699
,10/25/2022 10:00,10/25/2022 10:00,45,0.173980282,900,3.479605645,122.4,0.473226368,0.7654,2.918898305,2.398982075
,10/25/2022 11:00,10/25/2022 11:00,44,0.170114054,900,3.479605645,121.4,0.469360139,0.75128,2.865050847,2.39331226
,10/25/2022 12:00,10/25/2022 12:00,44,0.170114054,900,3.479605645,121.4,0.469360139,0.75128,2.865050847,2.39331226
,10/25/2022 13:00,10/25/2022 13:00,34,0.131451769,600,2.319737096,111.4,0.430697854,0.61008,2.326576271,2.238357637
,10/25/2022 14:00,10/25/2022 14:00,34,0.131451769,600,2.319737096,111.4,0.430697854,0.61008,2.326576271,2.238357637
,10/25/2022 15:00,10/25/2022 15:00,31,0.119853083,600,2.319737096,108.4,0.419099169,0.56772,2.165033898,2.178103151
,10/25/2022 16:00,10/25/2022 16:00,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
,10/25/2022 17:00,10/25/2022 17:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
,10/25/2022 18:00,10/25/2022 18:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
,10/25/2022 19:00,10/25/2022 19:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
,10/25/2022 20:00,10/25/2022 20:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
,10/25/2022 21:00,10/25/2022 21:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/25/2022 22:00,10/25/2022 22:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/25/2022 23:00,10/25/2022 23:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/26/2022 0:00,10/26/2022 0:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/26/2022 1:00,10/26/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/26/2022 2:00,10/26/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/26/2022 3:00,10/26/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/26/2022 4:00,10/26/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/26/2022 5:00,10/26/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/26/2022 6:00,10/26/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/26/2022 7:00,10/26/2022 7:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
,10/26/2022 8:00,10/26/2022 8:00,21,0.081190798,600,2.319737096,98.4,0.380436884,0.42652,1.626559322,2.1228885
,10/26/2022 9:00,10/26/2022 9:00,63,0.243572395,900,3.479605645,140.4,0.542818481,1.01956,3.888152542,2.759960301
,10/26/2022 10:00,10/26/2022 10:00,63,0.243572395,900,3.479605645,140.4,0.542818481,1.01956,3.888152542,2.759960301
,10/26/2022 11:00,10/26/2022 11:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
,10/26/2022 12:00,10/26/2022 12:00,50,0.193311425,900,3.479605645,127.4,0.49255751,0.836,3.188135593,2.424729945
,10/26/2022 13:00,10/26/2022 13:00,33,0.12758554,600,2.319737096,110.4,0.426831626,0.59596,2.272728814,2.19208463
,10/26/2022 14:00,10/26/2022 14:00,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
,10/26/2022 15:00,10/26/2022 15:00,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
,10/26/2022 16:00,10/26/2022 16:00,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
,10/26/2022 17:00,10/26/2022 17:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
,10/26/2022 18:00,10/26/2022 18:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
,10/26/2022 19:00,10/26/2022 19:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
,10/26/2022 20:00,10/26/2022 20:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
,10/26/2022 21:00,10/26/2022 21:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/26/2022 22:00,10/26/2022 22:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/26/2022 23:00,10/26/2022 23:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/27/2022 0:00,10/27/2022 0:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/27/2022 1:00,10/27/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/27/2022 2:00,10/27/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/27/2022 3:00,10/27/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/27/2022 4:00,10/27/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/27/2022 5:00,10/27/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/27/2022 6:00,10/27/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/27/2022 7:00,10/27/2022 7:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/27/2022 8:00,10/27/2022 8:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
,10/27/2022 9:00,10/27/2022 9:00,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
,10/27/2022 10:00,10/27/2022 10:00,44,0.170114054,900,3.479605645,121.4,0.469360139,0.75128,2.865050847,2.39331226
,10/27/2022 11:00,10/27/2022 11:00,43,0.166247825,900,3.479605645,120.4,0.465493911,0.73716,2.81120339,2.388943048
,10/27/2022 12:00,10/27/2022 12:00,44,0.170114054,900,3.479605645,121.4,0.469360139,0.75128,2.865050847,2.39331226
,10/27/2022 13:00,10/27/2022 13:00,33,0.12758554,600,2.319737096,110.4,0.426831626,0.59596,2.272728814,2.19208463
,10/27/2022 14:00,10/27/2022 14:00,34,0.131451769,600,2.319737096,111.4,0.430697854,0.61008,2.326576271,2.238357637
,10/27/2022 15:00,10/27/2022 15:00,32,0.123719312,600,2.319737096,109.4,0.422965397,0.58184,2.218881356,2.18466713
,10/27/2022 16:00,10/27/2022 16:00,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
,10/27/2022 17:00,10/27/2022 17:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
,10/27/2022 18:00,10/27/2022 18:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
,10/27/2022 19:00,10/27/2022 19:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
,10/27/2022 20:00,10/27/2022 20:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
,10/27/2022 21:00,10/27/2022 21:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
,10/27/2022 22:00,10/27/2022 22:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/27/2022 23:00,10/27/2022 23:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/28/2022 0:00,10/28/2022 0:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/28/2022 1:00,10/28/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/28/2022 2:00,10/28/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/28/2022 3:00,10/28/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/28/2022 4:00,10/28/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/28/2022 5:00,10/28/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/28/2022 6:00,10/28/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/28/2022 7:00,10/28/2022 7:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/28/2022 8:00,10/28/2022 8:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
,10/28/2022 9:00,10/28/2022 9:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
,10/28/2022 10:00,10/28/2022 10:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
,10/28/2022 11:00,10/28/2022 11:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
,10/28/2022 12:00,10/28/2022 12:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
,10/28/2022 13:00,10/28/2022 13:00,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
,10/28/2022 14:00,10/28/2022 14:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
,10/28/2022 15:00,10/28/2022 15:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
,10/28/2022 16:00,10/28/2022 16:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
,10/28/2022 17:00,10/28/2022 17:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
,10/28/2022 18:00,10/28/2022 18:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
,10/28/2022 19:00,10/28/2022 19:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
,10/28/2022 20:00,10/28/2022 20:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
,10/28/2022 21:00,10/28/2022 21:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/28/2022 22:00,10/28/2022 22:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/28/2022 23:00,10/28/2022 23:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/29/2022 0:00,10/29/2022 0:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
,10/29/2022 1:00,10/29/2022 1:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
,10/29/2022 2:00,10/29/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/29/2022 3:00,10/29/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/29/2022 4:00,10/29/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/29/2022 5:00,10/29/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/29/2022 6:00,10/29/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/29/2022 7:00,10/29/2022 7:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
,10/29/2022 8:00,10/29/2022 8:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
,10/29/2022 9:00,10/29/2022 9:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/29/2022 10:00,10/29/2022 10:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/29/2022 11:00,10/29/2022 11:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/29/2022 12:00,10/29/2022 12:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/29/2022 13:00,10/29/2022 13:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/29/2022 14:00,10/29/2022 14:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/29/2022 15:00,10/29/2022 15:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/29/2022 16:00,10/29/2022 16:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
,10/29/2022 17:00,10/29/2022 17:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
,10/29/2022 18:00,10/29/2022 18:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
,10/29/2022 19:00,10/29/2022 19:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
,10/29/2022 20:00,10/29/2022 20:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
,10/29/2022 21:00,10/29/2022 21:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
,10/29/2022 22:00,10/29/2022 22:00,8,0.030929828,300,1.159868548,85.4,0.330175913,0.24296,0.926542373,1.963137904
,10/29/2022 23:00,10/29/2022 23:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
,10/30/2022 0:00,10/30/2022 0:00,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
,10/30/2022 1:00,10/30/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/30/2022 2:00,10/30/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/30/2022 3:00,10/30/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/30/2022 4:00,10/30/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/30/2022 5:00,10/30/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/30/2022 6:00,10/30/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/30/2022 7:00,10/30/2022 7:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/30/2022 8:00,10/30/2022 8:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/30/2022 9:00,10/30/2022 9:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
,10/30/2022 10:00,10/30/2022 10:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
,10/30/2022 11:00,10/30/2022 11:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/30/2022 12:00,10/30/2022 12:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/30/2022 13:00,10/30/2022 13:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/30/2022 14:00,10/30/2022 14:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/30/2022 15:00,10/30/2022 15:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/30/2022 16:00,10/30/2022 16:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
,10/30/2022 17:00,10/30/2022 17:00,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
,10/30/2022 18:00,10/30/2022 18:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
,10/30/2022 19:00,10/30/2022 19:00,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
,10/30/2022 20:00,10/30/2022 20:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
,10/30/2022 21:00,10/30/2022 21:00,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
,10/30/2022 22:00,10/30/2022 22:00,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
,10/30/2022 23:00,10/30/2022 23:00,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
,10/31/2022 0:00,10/31/2022 0:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/31/2022 1:00,10/31/2022 1:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/31/2022 2:00,10/31/2022 2:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/31/2022 3:00,10/31/2022 3:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/31/2022 4:00,10/31/2022 4:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/31/2022 5:00,10/31/2022 5:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/31/2022 6:00,10/31/2022 6:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/31/2022 7:00,10/31/2022 7:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
,10/31/2022 8:00,10/31/2022 8:00,21,0.081190798,600,2.319737096,98.4,0.380436884,0.42652,1.626559322,2.1228885
,10/31/2022 9:00,10/31/2022 9:00,62,0.239706167,900,3.479605645,139.4,0.538952252,1.00544,3.834305085,2.73356213
,10/31/2022 10:00,10/31/2022 10:00,63,0.243572395,900,3.479605645,140.4,0.542818481,1.01956,3.888152542,2.759960301
,10/31/2022 11:00,10/31/2022 11:00,61,0.235839938,900,3.479605645,138.4,0.535086024,0.99132,3.780457627,2.706920096
,10/31/2022 12:00,10/31/2022 12:00,60,0.23197371,900,3.479605645,137.4,0.531219795,0.9772,3.726610169,2.679871623
,10/31/2022 13:00,10/31/2022 13:00,31,0.119853083,600,2.319737096,108.4,0.419099169,0.56772,2.165033898,2.178103151
,10/31/2022 14:00,10/31/2022 14:00,16,0.061859656,600,2.319737096,93.4,0.361105741,0.35592,1.357322034,2.099985699
,10/31/2022 15:00,10/31/2022 15:00,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
,10/31/2022 16:00,10/31/2022 16:00,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
,10/31/2022 17:00,10/31/2022 17:00,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
,10/31/2022 18:00,10/31/2022 18:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
,10/31/2022 19:00,10/31/2022 19:00,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
,10/31/2022 20:00,10/31/2022 20:00,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
,10/31/2022 21:00,10/31/2022 21:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/31/2022 22:00,10/31/2022 22:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,10/31/2022 23:00,10/31/2022 23:00,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
,,,,,,,,,,,1442.652478
