id,timestamp,Day,PeopleCount(p),PeoplePerArea(p/m2),LightingPower(W),LightingPowerIntensity(W/m2),EquipmentLoad(W),EquipmentPowerIntensity(W/m2),VentilationRate(m3/s),ACH,CarbonEmissions(lb-co2/h)
211,10/9/2022 19:00,10/9/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
212,10/9/2022 20:00,10/9/2022 20:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
213,10/9/2022 21:00,10/9/2022 21:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
214,10/9/2022 22:00,10/9/2022 22:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
215,10/9/2022 23:00,10/9/2022 23:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
216,10/10/2022 0:00,10/10/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
217,10/10/2022 1:00,10/10/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
218,10/10/2022 2:00,10/10/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
219,10/10/2022 3:00,10/10/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
220,10/10/2022 4:00,10/10/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
221,10/10/2022 5:00,10/10/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
222,10/10/2022 6:00,10/10/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
223,10/10/2022 7:00,10/10/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
224,10/10/2022 8:00,10/10/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
225,10/10/2022 9:00,10/10/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
226,10/10/2022 10:00,10/10/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
227,10/10/2022 11:00,10/10/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
228,10/10/2022 12:00,10/10/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
229,10/10/2022 13:00,10/10/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
230,10/10/2022 14:00,10/10/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
231,10/10/2022 15:00,10/10/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
232,10/10/2022 16:00,10/10/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
233,10/10/2022 17:00,10/10/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
234,10/10/2022 18:00,10/10/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
235,10/10/2022 19:00,10/10/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
236,10/10/2022 20:00,10/10/2022 20:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
237,10/10/2022 21:00,10/10/2022 21:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
238,10/10/2022 22:00,10/10/2022 22:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
239,10/10/2022 23:00,10/10/2022 23:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
240,10/11/2022 0:00,10/11/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
241,10/11/2022 1:00,10/11/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
242,10/11/2022 2:00,10/11/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
243,10/11/2022 3:00,10/11/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
244,10/11/2022 4:00,10/11/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
245,10/11/2022 5:00,10/11/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
246,10/11/2022 6:00,10/11/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
247,10/11/2022 7:00,10/11/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
248,10/11/2022 8:00,10/11/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
249,10/11/2022 9:00,10/11/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
250,10/11/2022 10:00,10/11/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
251,10/11/2022 11:00,10/11/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
252,10/11/2022 12:00,10/11/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
253,10/11/2022 13:00,10/11/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
254,10/11/2022 14:00,10/11/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
255,10/11/2022 15:00,10/11/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
256,10/11/2022 16:00,10/11/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
257,10/11/2022 17:00,10/11/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
258,10/11/2022 18:00,10/11/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
259,10/11/2022 19:00,10/11/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
260,10/11/2022 20:00,10/11/2022 20:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
261,10/11/2022 21:00,10/11/2022 21:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
262,10/11/2022 22:00,10/11/2022 22:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
263,10/11/2022 23:00,10/11/2022 23:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
264,10/12/2022 0:00,10/12/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
265,10/12/2022 1:00,10/12/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
266,10/12/2022 2:00,10/12/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
267,10/12/2022 3:00,10/12/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
268,10/12/2022 4:00,10/12/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
269,10/12/2022 5:00,10/12/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
270,10/12/2022 6:00,10/12/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
271,10/12/2022 7:00,10/12/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
272,10/12/2022 8:00,10/12/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
273,10/12/2022 9:00,10/12/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
274,10/12/2022 10:00,10/12/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
275,10/12/2022 11:00,10/12/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
276,10/12/2022 12:00,10/12/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
277,10/12/2022 13:00,10/12/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
278,10/12/2022 14:00,10/12/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
279,10/12/2022 15:00,10/12/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
280,10/12/2022 16:00,10/12/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
281,10/12/2022 17:00,10/12/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
282,10/12/2022 18:00,10/12/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
283,10/12/2022 19:00,10/12/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
284,10/12/2022 20:00,10/12/2022 20:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
285,10/12/2022 21:00,10/12/2022 21:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
286,10/12/2022 22:00,10/12/2022 22:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
287,10/12/2022 23:00,10/12/2022 23:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
288,10/13/2022 0:00,10/13/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
289,10/13/2022 1:00,10/13/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
290,10/13/2022 2:00,10/13/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
291,10/13/2022 3:00,10/13/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
292,10/13/2022 4:00,10/13/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
293,10/13/2022 5:00,10/13/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
294,10/13/2022 6:00,10/13/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
295,10/13/2022 7:00,10/13/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
296,10/13/2022 8:00,10/13/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
297,10/13/2022 9:00,10/13/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
298,10/13/2022 10:00,10/13/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
299,10/13/2022 11:00,10/13/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
300,10/13/2022 12:00,10/13/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
301,10/13/2022 13:00,10/13/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
302,10/13/2022 14:00,10/13/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
303,10/13/2022 15:00,10/13/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
304,10/13/2022 16:00,10/13/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
305,10/13/2022 17:00,10/13/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
306,10/13/2022 18:00,10/13/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
307,10/13/2022 19:00,10/13/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
308,10/13/2022 20:00,10/13/2022 20:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
309,10/13/2022 21:00,10/13/2022 21:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
310,10/13/2022 22:00,10/13/2022 22:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
311,10/13/2022 23:00,10/13/2022 23:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
312,10/14/2022 0:00,10/14/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
313,10/14/2022 1:00,10/14/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
314,10/14/2022 2:00,10/14/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
315,10/14/2022 3:00,10/14/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
316,10/14/2022 4:00,10/14/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
317,10/14/2022 5:00,10/14/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
318,10/14/2022 6:00,10/14/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
319,10/14/2022 7:00,10/14/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
320,10/14/2022 8:00,10/14/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
321,10/14/2022 9:00,10/14/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
322,10/14/2022 10:00,10/14/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
323,10/14/2022 11:00,10/14/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
324,10/14/2022 12:00,10/14/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
325,10/14/2022 13:00,10/14/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
326,10/14/2022 14:00,10/14/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
327,10/14/2022 15:00,10/14/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
328,10/14/2022 16:00,10/14/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
329,10/14/2022 17:00,10/14/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
330,10/14/2022 18:00,10/14/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
331,10/14/2022 19:00,10/14/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
332,10/14/2022 20:00,10/14/2022 20:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
333,10/14/2022 21:00,10/14/2022 21:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
334,10/14/2022 22:00,10/14/2022 22:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
335,10/14/2022 23:00,10/14/2022 23:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
336,10/15/2022 0:00,10/15/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
337,10/15/2022 1:00,10/15/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
338,10/15/2022 2:00,10/15/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
339,10/15/2022 3:00,10/15/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
340,10/15/2022 4:00,10/15/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
341,10/15/2022 5:00,10/15/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
342,10/15/2022 6:00,10/15/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
343,10/15/2022 7:00,10/15/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
344,10/15/2022 8:00,10/15/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
345,10/15/2022 9:00,10/15/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
346,10/15/2022 10:00,10/15/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
347,10/15/2022 11:00,10/15/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
348,10/15/2022 12:00,10/15/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
349,10/15/2022 13:00,10/15/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
350,10/15/2022 14:00,10/15/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
351,10/15/2022 15:00,10/15/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
352,10/15/2022 16:00,10/15/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
353,10/15/2022 17:00,10/15/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
354,10/15/2022 18:00,10/15/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
355,10/15/2022 19:00,10/15/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
356,10/15/2022 20:00,10/15/2022 20:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
357,10/15/2022 21:00,10/15/2022 21:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
358,10/15/2022 22:00,10/15/2022 22:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
359,10/15/2022 23:00,10/15/2022 23:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
360,10/16/2022 0:00,10/16/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
361,10/16/2022 1:00,10/16/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
362,10/16/2022 2:00,10/16/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
363,10/16/2022 3:00,10/16/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
364,10/16/2022 4:00,10/16/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
365,10/16/2022 5:00,10/16/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
366,10/16/2022 6:00,10/16/2022 6:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
367,10/16/2022 7:00,10/16/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
368,10/16/2022 8:00,10/16/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
369,10/16/2022 9:00,10/16/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
370,10/16/2022 10:00,10/16/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
371,10/16/2022 11:00,10/16/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
372,10/16/2022 12:00,10/16/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
373,10/16/2022 13:00,10/16/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
374,10/16/2022 14:00,10/16/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
375,10/16/2022 15:00,10/16/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
376,10/16/2022 16:00,10/16/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
377,10/16/2022 17:00,10/16/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
378,10/16/2022 18:00,10/16/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
379,10/16/2022 19:00,10/16/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
380,10/16/2022 20:00,10/16/2022 20:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
381,10/16/2022 21:00,10/16/2022 21:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
382,10/16/2022 22:00,10/16/2022 22:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
383,10/16/2022 23:00,10/16/2022 23:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
384,10/17/2022 0:00,10/17/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
385,10/17/2022 1:00,10/17/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
386,10/17/2022 2:00,10/17/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
387,10/17/2022 3:00,10/17/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
388,10/17/2022 4:00,10/17/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
389,10/17/2022 5:00,10/17/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
390,10/17/2022 6:00,10/17/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
391,10/17/2022 7:00,10/17/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
392,10/17/2022 8:00,10/17/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
393,10/17/2022 9:00,10/17/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
394,10/17/2022 10:00,10/17/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
395,10/17/2022 11:00,10/17/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
396,10/17/2022 12:00,10/17/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
397,10/17/2022 13:00,10/17/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
398,10/17/2022 14:00,10/17/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
399,10/17/2022 15:00,10/17/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
400,10/17/2022 16:00,10/17/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
401,10/17/2022 17:00,10/17/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
402,10/17/2022 18:00,10/17/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
403,10/17/2022 19:00,10/17/2022 19:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
404,10/17/2022 20:00,10/17/2022 20:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
405,10/17/2022 21:00,10/17/2022 21:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
406,10/17/2022 22:00,10/17/2022 22:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
407,10/17/2022 23:00,10/17/2022 23:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
408,10/18/2022 0:00,10/18/2022 0:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
409,10/18/2022 1:00,10/18/2022 1:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
410,10/18/2022 2:00,10/18/2022 2:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
411,10/18/2022 3:00,10/18/2022 3:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
412,10/18/2022 4:00,10/18/2022 4:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
413,10/18/2022 5:00,10/18/2022 5:00,0,0.0000,0,0.0000,77.4000,0.2992,0.1300,0.4958,1.761686733
414,10/18/2022 6:00,10/18/2022 6:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
415,10/18/2022 7:00,10/18/2022 7:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
416,10/18/2022 8:00,10/18/2022 8:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
417,10/18/2022 9:00,10/18/2022 9:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
418,10/18/2022 10:00,10/18/2022 10:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
419,10/18/2022 11:00,10/18/2022 11:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
420,10/18/2022 12:00,10/18/2022 12:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
421,10/18/2022 13:00,10/18/2022 13:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
422,10/18/2022 14:00,10/18/2022 14:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
423,10/18/2022 15:00,10/18/2022 15:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
424,10/18/2022 16:00,10/18/2022 16:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
425,10/18/2022 17:00,10/18/2022 17:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
426,10/18/2022 18:00,10/18/2022 18:00,65,0.2513,700,2.7064,142.4000,0.5506,1.0478,3.9958,2.777863911
